"Mid Depth zi cm","ln(Ci)","Age ti yr","Age Uncertainty u(ti) yr","CIC Age (CE)","ur(l)","ur(C0)","ur(Ci)","t(i) yr","u(t(i)) yr","delta t yr","Uncertainty delta t yr"," Sediment Accumulation Rate s cm/yr","Sediment Accumulation Rate Uncertainty u(s) cm/yr","Mass Accumualtion Rate r g/(cm^2 yr)","Mass Accumualtion Rate Uncertainty u(r) g/(cm^2 yr)","Mass Depth Section mi gcm^-2"
5.5,2.31305851245325,8.33641831350635,2.4504105866723,2013.25786672282,0.00140316027446472,0.0746037343624352,0.0164353504632636,,,1.56507647206034,2.44852665007106,0.638946414345845,0.999617176171329,0.188328198629157,0.294635196129628,1.52051821245
,,,,,,,,8.54350239448135,1.73324116312515,,,,,,,
6.5,2.3001444551553,8.75058647545634,2.45193549567071,2012.84369856087,0.00147287178484499,0.0746037343624352,0.0166489740081915,,,2.25954806068793,2.45592321340871,0.44256637749743,0.481029396488796,0.127947757487389,0.139067574256951,1.81244428245
,,,,,,,,10.8030504551693,1.73995226963511,,,,,,,
7.5,2.17214988738752,12.8555144348822,2.46936184620714,2008.73877060144,0.0021638006256967,0.0746037343624352,0.0189223390709775,,,7.13856521424091,2.48204000993899,0.140084172377535,0.0487064991584874,0.0396042786351519,0.0137701906737672,2.098355199
,,,,,,,,17.9416156694102,1.77005330719997,,,,,,,
8.5,1.85497339339242,23.0277169039382,2.53665269869856,1998.56656813238,0.00387595443943543,0.0746037343624352,0.0259850069237218,,,4.97371212175567,2.51950398016257,0.201057072769827,0.101848294127767,0.0570028556256532,0.0288755999771795,2.3814719589
,,,,,,,,22.9153277911659,1.7929895693298,,,,,,,
9.5,1.86198213802974,22.8029386783936,2.53468725271722,1998.79134635793,0.00383812046028663,0.0746037343624352,0.0258035215371907,,,0.899229922100776,2.5398537436207,1.11206263873405,3.14099474084543,0.293600107504443,0.829266591163357,2.6552368568
,,,,,,,,23.8145577132666,1.79890117662384,,,,,,,
10.5,1.7988961387654,24.8261767481397,2.55333944158377,1996.76810828818,0.0041786656654922,0.0746037343624352,0.0274838072623097,,,4.7177560057898,2.57158202436167,0.21196517979581,0.115539219384077,0.057062834718374,0.031104143546382,2.9218481233
,,,,,,,,28.5323137190564,1.83765847337351,,,,,,,
11.5,1.56777617545817,32.2384506899732,2.64356054500336,1989.35583434635,0.00542627680345297,0.0746037343624352,0.0346298871623916,,,3.86431840569173,2.62249659431977,0.258777847738195,0.175618040009137,0.0655129725664215,0.0444599873514952,3.18303388175
,,,,,,,,32.3966321247482,1.87096224506464,,,,,,,
12.5,1.55791175660696,32.5548135595232,2.6483176801001,1989.0394714768,0.00547952602802092,0.0746037343624352,0.0349731842969974,,,-2.04953087185998,2.63242073095721,-0.487916534329871,0.62668077733376,-0.131400487300588,0.168770996122658,3.44427005225
,,,,,,,,30.3471012528882,1.85179350423205,,,,,,,
13.5,1.69558783045595,28.1393889462532,2.58900950066492,1993.45489609007,0.00473633534597508,0.0746037343624352,0.0304749627908599,,,-2.85014863780319,2.60033094029326,-0.350858894422702,0.320105845268354,-0.0946080312175703,0.0863155652699211,3.71374820555
,,,,,,,,27.496952615085,1.82553603545107,,,,,,,
14.5,1.73565107216882,26.8545162839168,2.57436537274498,1994.73976875241,0.00452006953375988,0.0746037343624352,0.0292781719214344,,,0.46905285519788,2.58455842674329,2.13195589562743,11.747427852591,0.585353988484241,3.22539681146701,3.985852661
,,,,,,,,27.9660054702829,1.82957930807039,,,,,,,
15.5,1.66633702846639,29.077494656649,2.60040087403634,1992.51679037967,0.0048942344120456,0.0746037343624352,0.0313795473918111,,,3.40389569290107,2.61042179783468,0.293781035090332,0.225298448301344,0.0785609813948468,0.060247820965868,4.2568403339
,,,,,,,,31.3699011631839,1.86197248048706,,,,,,,
16.5,1.52337930406675,33.6623076697189,2.66564839517059,1987.9319773666,0.005665936028238,0.0746037343624352,0.0362019884381493,,,5.62854723701365,2.68277495329871,0.1776657382253,0.0846820986836115,0.0480016135110825,0.0228793543027601,4.52563670155
,,,,,,,,36.9984484001976,1.93140879462525,,,,,,,
17.5,1.31533283161668,40.3345891306762,2.79565347658602,1981.25969590565,0.00678899390921001,0.0746037343624352,0.0445744486465565,,,3.88997026707624,2.77044713610676,0.257071373646157,0.183086913779506,0.0697809681213894,0.0496981904779354,4.7964493217
,,,,,,,,40.8884186672738,1.98621182203873,,,,,,,
18.5,1.28079523541304,41.4422482038714,2.8221394804081,1980.15203683245,0.00697543167549146,0.0746037343624352,0.0461408405091549,,,0.743603251132484,2.81790974562493,1.34480315743245,5.09617718521905,0.365678755150512,1.38575204766423,5.0681322229
,,,,,,,,41.6320219184063,1.99889417740948,,,,,,,
